har_id,gene,old_rank,rank,rank_change,old_total,total_score,old_score_accel,score_acceleration,old_score_motif,score_motif,driver
HAR_223,SDCCAG8,63,46,17,0.4314018455723691,0.4306328905222969,0.2831654007758291,0.1928152492668622,0.0,0.1111111111111111,acceleration
HAR_1917,FEZF2,48,47,1,0.45580931206080333,0.42962429147243075,0.5147364477767942,0.061299645720678725,0.0,0.1111111111111111,motif
HAR_2271,GLRB,50,48,2,0.4551448377771274,0.4294908077104828,0.49887541672267405,0.053024193548387104,0.0,0.1111111111111111,motif
HAR_2843,FEZF1,37,49,-12,0.46763402031824614,0.4293999412030678,0.6119102505565475,0.015204069834662968,0.0,0.0707070707070707,motif
HAR_1429,LRPPRC,43,50,-7,0.46003291041055117,0.4292003627695499,0.6211802132713405,0.050845117101193105,0.0,0.18181818181818182,motif
HAR_2398,MEF2C,73,51,22,0.42210717446606594,0.4289402974335638,0.668840434019156,0.6582313681868743,0.0,0.15151515151515152,acceleration
HAR_3107,BNC2,40,52,-12,0.46352775438433014,0.4277675621498632,0.6693917451763138,0.028661726242371406,0.0,0.18181818181818182,motif
HAR_1938,MITF,62,53,9,0.43187175629515434,0.4272202761036431,0.40961075788071916,0.06177575947384905,0.0,0.3939393939393939,motif
HAR_1450,BCL11A,56,54,2,0.4400733106811835,0.4257465115444928,0.33164221268213834,0.09089861751152074,0.0,0.050505050505050504,acceleration
HAR_2377,ERCC8,82,55,27,0.4131558572684226,0.4251482159125835,0.6448509887772105,0.8017403835494956,0.0,0.020202020202020204,acceleration
HAR_1937,MITF,29,56,-27,0.47615890276578426,0.42278703447476623,0.7925497346810514,0.015664458950779055,0.0,0.020202020202020204,acceleration
HAR_2828,FOXP2,45,57,-12,0.458388173860368,0.4174701353118151,0.764843685402181,0.01435511162054473,0.0,0.23232323232323232,motif
HAR_30,SLC6A9,51,58,-7,0.45406341068700007,0.41673070288977504,0.5951955970439518,0.033011171080707925,0.0,0.04040404040404041,acceleration
HAR_3221,MED27,53,59,-6,0.44822278146615546,0.4162772478479215,0.5726162408517711,0.03688639551192146,0.0,0.1111111111111111,motif
HAR_1252,CELF4,52,60,-8,0.44961506457872946,0.41500355958616897,0.6052368950123422,0.031421744324970136,0.0,0.1111111111111111,motif
HAR_3300,FHL1,59,61,-2,0.43446723375360247,0.41475949368185705,0.38677617154196636,0.06916199158485274,0.0,0.050505050505050504,acceleration
HAR_1172,ATXN7L3,90,62,28,0.4007227208529953,0.41148661230319117,0.7662191832581539,0.8911290322580645,0.0,0.04040404040404041,acceleration
HAR_246,GATA3,44,63,-19,0.45856614927694295,0.41030156298047815,0.7387480394050585,0.0203939205955335,0.0,0.04040404040404041,motif
HAR_2009,ZBTB20,55,64,-9,0.4411696050672458,0.4077414290311114,0.5895770714280899,0.02545161290322581,0.0,0.12121212121212122,motif
HAR_3219,LMX1B,58,65,-7,0.43462023013211065,0.4056256921742935,0.48577729829418964,0.02827956989247312,0.0,0.06060606060606061,motif
HAR_2406,NR2F1,100,66,34,0.38487365717072086,0.404075028809582,0.668840434019156,0.834920634920635,0.0,0.15151515151515152,acceleration
HAR_3049,SMARCA2,69,67,2,0.42686178232511207,0.40045006046808623,0.5829607631282825,0.0613503065849107,0.0,0.20202020202020202,motif
HAR_3032,KCNQ3,65,68,-3,0.42903486310842087,0.3984598414824893,0.5205232557506193,0.0476621964479884,0.0,0.050505050505050504,acceleration
HAR_2832,FOXP2,66,69,-3,0.4283519624007486,0.3963973889409226,0.4976027605201576,0.026678839521201057,0.0,0.020202020202020204,acceleration
HAR_415,LRP4,61,70,-9,0.43218570965605574,0.3957667608999745,0.5699461288468407,0.028030410686372034,0.0,0.030303030303030304,acceleration
HAR_527,SOX5,126,71,55,0.36164280395234744,0.39509590678106876,0.6320404804493639,0.8357716752608226,0.0,0.3838383838383838,acceleration
HAR_1506,PAX8,77,72,5,0.4175748007891623,0.39502653286186784,0.7367782974318663,0.11162988115449915,0.0,0.42424242424242425,motif
HAR_10,PEX14,60,73,-13,0.43424168939881636,0.394944427383613,0.7056209901115048,0.02879141731134141,0.0,0.16161616161616163,motif
HAR_1551,ZEB2,57,74,-17,0.4384387029245312,0.3947602521324515,0.6947308210343162,0.02024790207098314,0.0,0.0707070707070707,motif
HAR_3092,NFIB,67,75,-8,0.4281839408938511,0.39364557975590114,0.5492199099715952,0.041384736428009446,0.0,0.020202020202020204,acceleration
HAR_3020,EXT1,149,76,73,0.3437384589278048,0.3902455967619979,0.1100957808292934,0.27664796633941097,0.0,0.696969696969697,motif
HAR_890,BCL11B,81,77,4,0.41317504479675227,0.3892821594419475,0.5075686716415121,0.05080162256132896,0.0,0.16161616161616163,motif
HAR_1552,ZEB2,74,78,-4,0.4220290798445807,0.3863604468096601,0.6479319017820931,0.0445849074881333,0.0,0.13131313131313133,motif
HAR_2966,ZFHX4,70,79,-9,0.42467176287630815,0.38467352815161304,0.6089711975519673,0.023137829912023462,0.0,0.020202020202020204,acceleration
HAR_3222,TSC1,68,80,-12,0.42775424301271125,0.3845032214027089,0.7155210213226847,0.01828420467185762,0.0,0.1111111111111111,motif
HAR_3093,FREM1,94,81,13,0.3926025739897826,0.3838679789490227,0.34554285798115747,0.14139784946236558,0.0,0.1111111111111111,acceleration
HAR_2083,PIK3CA,72,82,-10,0.4229003935045193,0.3837434339665043,0.6052368950123422,0.031421744324970136,0.0,0.020202020202020204,acceleration
HAR_1587,TBR1,76,83,-7,0.41765727897709026,0.3810541742395229,0.6621059561385338,0.0237643444474564,0.0,0.16161616161616163,motif
HAR_3042,TONSL,71,84,-13,0.423109282419818,0.38079289427781693,0.7729610711498315,0.024141096249672176,0.0,0.20202020202020202,motif
HAR_2399,MEF2C,137,85,52,0.3530623174907158,0.3799195359924802,0.6693917451763138,0.8799061220413463,0.0,0.24242424242424243,acceleration
HAR_2983,OTUD6B,86,86,0,0.4025616884470054,0.37836368362247536,0.7266341742942118,0.034628044766293616,0.0,0.48484848484848486,motif
HAR_1412,IFT172,75,87,-12,0.4219520410988543,0.37724902068059907,0.7266341742942118,0.030299539170506914,0.0,0.08080808080808081,motif
HAR_2580,TFAP2B,79,88,-9,0.41496198907312287,0.37709752630182897,0.6515686861558948,0.03128271005804548,0.0,0.1111111111111111,motif
HAR_2260,SLC10A7,84,89,-5,0.41031570867454636,0.37524720986519217,0.5617197556392144,0.03909617957484763,0.0,0.030303030303030304,acceleration
HAR_3220,MED27,165,90,75,0.3373562573256508,0.3748254460081889,0.6162410274788926,1.0,0.0,0.21212121212121213,acceleration
HAR_3091,NFIB,92,91,1,0.39661276429462705,0.3717689331352828,0.6162410274788926,0.05209394453876627,0.0,0.29292929292929293,motif
HAR_1086,CDH11,80,92,-12,0.4135415420815878,0.37041744866301146,0.6615345972772491,0.0238310982239942,0.0,0.030303030303030304,acceleration
HAR_1123,MAF,183,93,90,0.32531177828694036,0.3701796254934973,0.0,0.489454094292804,0.0,0.21212121212121213,acceleration
HAR_2034,COPB2,120,94,26,0.3667986107669992,0.36994116072126154,0.6253207738275642,0.05693873132712708,0.0,0.8585858585858586,motif
HAR_2026,BFSP2,98,95,3,0.38687695152064844,0.3693091370703616,0.4015995091371328,0.08569566634082765,0.0,0.09090909090909091,acceleration
HAR_1003,NR2F2,101,96,5,0.3831775093628592,0.3677244982259912,0.5846350402050229,0.06084743521946061,0.0,0.42424242424242425,motif
HAR_1019,RBFOX1,112,97,15,0.3748639125971448,0.3654627076630615,0.5871210018400266,0.0343476557398459,0.0,0.5858585858585859,motif
HAR_2405,NR2F1,147,98,49,0.3460129885092187,0.36510950215259863,0.47465832709097816,0.6897456071334908,0.0,0.08080808080808081,acceleration
HAR_1596,SCN2A,103,99,4,0.3824798605658807,0.36373015995473224,0.403631970281686,0.06362903225806452,0.0,0.10101010101010101,motif
HAR_2778,RALA,83,100,-17,0.41301012524645,0.3637203386272714,0.7686042389101827,0.02117438677473029,0.0,0.06060606060606061,motif
HAR_2259,SLC10A7,110,101,9,0.377371186511014,0.36368627316718105,0.4504212589127363,0.06733230926779314,0.0,0.26262626262626265,motif
HAR_500,JAM3,97,102,-5,0.38709925190099503,0.3618417320273849,0.4937365127336543,0.06797973531844499,0.0,0.09090909090909091,acceleration
HAR_1446,FANCL,87,103,-16,0.40226110498422624,0.35988513474179396,0.657489699561437,0.030473674453096032,0.0,0.030303030303030304,acceleration
HAR_1642,SATB2,85,104,-19,0.40256428179252945,0.35864808023381184,0.7065410847291023,0.028661726242371406,0.0,0.0707070707070707,motif
HAR_11,MTOR,106,105,1,0.3795044501306755,0.3585218603052243,0.45830875081538136,0.06476237379955677,0.0,0.13131313131313133,motif
